Almoxarifado;Material;Fornecedor;Endereço;Situação;Estocável;Consignado;Validade;
"ALMOXARIFADO CENTRAL";"402019 - MULTIVITAMINAS SOLUCAO ORAL/GOTAS FRASCO 20ML";"Completar";"4";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402019 - MULTIVITAMINAS SOLUCAO ORAL/GOTAS FRASCO 20ML";"Completar";"4";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402021 - ABAIXADOR DE LINGUA DE MADEIRA";"Completar";"A11-B26";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402023 - PROG. ASS. ENTECAVIR 0,5 MG COMPRIMIDO";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402025 - PROG.ASS. FUMARATO DE TENOFOVIR DESOPROXILA 300 MG COMPRIMIDO";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402027 - MEIO DE CULTURA BHI COM ADITIVOS";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402029 - FRESA ESFERICA 1X80MM CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402030 - FRESA ESFERICA 1,5X80MM CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402031 - FRESA ESFERICA 2X80MM CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402032 - FRESA ESFERICA 5X90MM SEMI CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402033 - FRESA ESFERICA 2,5X80MM CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402034 - FRESA ESFERICA 4,5X90MM SEMI CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402035 - FRESA ESFERICA 3X80MM CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402036 - FRESA ESFERICA 3,5X80MM CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402037 - FRESA ESFERICA 3,5X90MM SEMI CORTANTE";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402038 - FRESA ESFERICA 3,0X80MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402039 - FRESA ESFERICA 2X80MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402040 - FRESA ESFERICA 4X80MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402041 - FRESA ESFERICA 3,5X80MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402043 - FRESA ESFERICA 4,5X80MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402044 - FRESA ESFERICA 3,5X120MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402045 - FRESA ESFERICA 4,5X120MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402046 - FRESA ESFERICA 5X120MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402047 - FRESA ESFERICA 3,5X160MM DIAMANTADA";"Completar";"";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402049 - FIO DE SUTURA POLIPROPILENO, 4-0, C/ 2 AGULHAS 1/2 X 2,0CM";"Completar";"";"Inativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402051 - FIO DE SUTURA ABSORVIVEL, POLIGLATINA,  FIO 4-0, INCOLOR 3/8";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402053 - FIO DE SUTURA ABSORVIVEL, POLIGLACTINA, FIO 3-0, INCOLOR 3/8";"Completar";"";"Inativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402054 - FIO GUIA DIRIGIVEL 0,014 X 190CM PONTA CURVA OU RETA";"Completar";"A54-B45";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402055 - INDICADOR QUIMICO, CLASSE CLASSE V";"Completar";"";"Inativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402057 - TERMOMETRO DIGITAL INFRAVERMELHO PORTATIL, TIPO PISTOLA";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402059 - CANETA TIPO MARCADOR PERMANENTE COR PRETA ULTRA FINA";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402059 - CANETA TIPO MARCADOR PERMANENTE COR PRETA ULTRA FINA";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402059 - CANETA TIPO MARCADOR PERMANENTE COR PRETA ULTRA FINA";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402061 - INATIVO - MALEATO DE DEXCLORFENIRAMINA, 0,4 MG/ML, SOLUÇÃO ORAL, FRASCO 100 A 120 ML";"Completar";"6";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402061 - INATIVO - MALEATO DE DEXCLORFENIRAMINA, 0,4 MG/ML, SOLUÇÃO ORAL, FRASCO 100 A 120 ML";"Completar";"6";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402061 - INATIVO - MALEATO DE DEXCLORFENIRAMINA, 0,4 MG/ML, SOLUÇÃO ORAL, FRASCO 100 A 120 ML";"Completar";"6";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402061 - INATIVO - MALEATO DE DEXCLORFENIRAMINA, 0,4 MG/ML, SOLUÇÃO ORAL, FRASCO 100 A 120 ML";"Completar";"6";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402061 - INATIVO - MALEATO DE DEXCLORFENIRAMINA, 0,4 MG/ML, SOLUÇÃO ORAL, FRASCO 100 A 120 ML";"Completar";"6";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402061 - INATIVO - MALEATO DE DEXCLORFENIRAMINA, 0,4 MG/ML, SOLUÇÃO ORAL, FRASCO 100 A 120 ML";"Completar";"6";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402061 - INATIVO - MALEATO DE DEXCLORFENIRAMINA, 0,4 MG/ML, SOLUÇÃO ORAL, FRASCO 100 A 120 ML";"Completar";"6";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402063 - REAGENTE PARA ELUICAO ACIDA DE ANTICORPOS ERITROCITARIOS COD 13900";"Completar";"CONS";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402065 - CANULA DE ASPIRACAO MANUAL INTRA UTERINA (AMIU) DIAMETRO 8MM";"Completar";"B13";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402065 - CANULA DE ASPIRACAO MANUAL INTRA UTERINA (AMIU) DIAMETRO 8MM";"Completar";"B13";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402067 - AVENTAL PARA PROTECAO RADIOLOGICA";"Completar";"N21";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402069 - CONTRASTE RADIOLOGICO NAO IONICO 300 A 320 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402071 - CONTRASTE RADIOLOGICO NAO IONICO 350 A 370 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402071 - CONTRASTE RADIOLOGICO NAO IONICO 350 A 370 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402071 - CONTRASTE RADIOLOGICO NAO IONICO 350 A 370 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402071 - CONTRASTE RADIOLOGICO NAO IONICO 350 A 370 MG/ML IODO SOL. INJ. 100ML";"Completar";"7";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402073 - DIGLICONATO DE CLOREXIDINA, 0,5%, SOLUÇÃO ALCOÓLICA, FRASCO 1000ML";"Completar";"C4-LCM";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402075 - JUD. CETUXIMABE 100MG (5 MG/ML); SOLUÇÃO INJETÁVEL, FRASCO-AMPOLA 20 ML";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402075 - JUD. CETUXIMABE 100MG (5 MG/ML); SOLUÇÃO INJETÁVEL, FRASCO-AMPOLA 20 ML";"Completar";"";"Ativo";"Não";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"402077 - ELEMENTO FILTRANTE POLIPROPILENO 20'' X 2,5'' X 1 MICRA";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402079 - MEMBRANA OSMOSE REVERSA PORTÁTIL 4021";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402081 - CARTUCHO 10 X 2,5'' C/ RESINA MISTA";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402083 - SENSOR DE FLUXO MPX 816 SENSOR USADO PARA SENSOR DE FLUXO MPX 816 DYNAPACK MPX-816 PATRIMONIO 220296";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402085 - TECLADO DE MEMBRANA CAMA ELETRICA / LINET / 1-SMA-7945";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402087 - BATERIA PARA CARDIOVERSOR LIFEMED LIFESHOCK PRO ? CÓDIGO 10002530";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402089 - ANEL 1 1/2'' SILICONE REF H55306";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402090 - FACTS - REMOVEDOR OXIDACAO REF HER-501";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402091 - ANEL VEDACAO SILICONE 1'' REF H55344";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402092 - GUARNIÇÃO PARA PORTA TW.400 REF H906267";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402093 - ESFERA FLUTUANTE PARA AUTOCLAVE BAUMER REF H891612";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402094 - FECHO CREMONA TASCO 22101 REF H900966";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402095 - FILTRO ABSOLUTO HEPA 305X305X78 REF H891053";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402096 - GUARNICAO FLANGE BOIA/AP/AB REF H47905";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402097 - GUARNIÇÃO PORTA B-525/705 REF H80289";"Completar";"";"Ativo";"Não";"Não";"Não";
"ALMOXARIFADO CENTRAL";"402099 - GUARNIÇÃO PORTA EA-34-03 REF H907140";"Completar";"";"Ativo";"Não";"Não";"Não";
